Student ID,School Level,School Year,Course Code,Course Title,Section,Term,Block,Enrolled
S243,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S244,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-007,1st Semester,D1235L,1
S247,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-008,1st Semester,G12L34,1
S251,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-001,1st Semester,A12L45,1
S252,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S253,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-005,1st Semester,E123L5,1
S254,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-005,1st Semester,E123L5,1
S255,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-007,1st Semester,D1235L,1
S256,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-004,1st Semester,D1235L,1
S258,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-003,1st Semester,C13L45,1
S260,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S262,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-006,1st Semester,F1234L,1
S266,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-006,1st Semester,F1234L,1
S267,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S268,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-009,1st Semester,A12L45,1
S273,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-001,1st Semester,A12L45,1
S275,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-003,1st Semester,C13L45,1
S276,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-007,1st Semester,D1235L,1
S279,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-009,1st Semester,A12L45,1
S285,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-003,1st Semester,C13L45,1
S286,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-008,1st Semester,G12L34,1
S287,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-009,1st Semester,A12L45,1
S290,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-004,1st Semester,D1235L,1
S295,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-005,1st Semester,E123L5,1
S297,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-006,1st Semester,F1234L,1
S298,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-005,1st Semester,E123L5,1
S300,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-008,1st Semester,G12L34,1
S301,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S304,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-003,1st Semester,C13L45,1
S305,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-003,1st Semester,C13L45,1
S306,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-008,1st Semester,G12L34,1
S308,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-003,1st Semester,C13L45,1
S309,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-007,1st Semester,D1235L,1
S319,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-005,1st Semester,E123L5,1
S321,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S323,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-001,1st Semester,A12L45,1
S325,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-004,1st Semester,D1235L,1
S326,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-004,1st Semester,D1235L,1
S327,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-007,1st Semester,D1235L,1
S329,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-001,1st Semester,A12L45,1
S336,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-003,1st Semester,C13L45,1
S338,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-005,1st Semester,E123L5,1
S339,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-004,1st Semester,D1235L,1
S343,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-006,1st Semester,F1234L,1
S346,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-006,1st Semester,F1234L,1
S362,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-004,1st Semester,D1235L,1
S363,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S370,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-001,1st Semester,A12L45,1
S378,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-001,1st Semester,A12L45,1
S391,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-003,1st Semester,C13L45,1
S393,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-004,1st Semester,D1235L,1
S403,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-004,1st Semester,D1235L,1
S405,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S410,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S418,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-005,1st Semester,E123L5,1
S422,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-006,1st Semester,F1234L,1
S425,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-001,1st Semester,A12L45,1
S428,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-001,1st Semester,A12L45,1
S443,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-001,1st Semester,A12L45,1
S446,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S453,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-005,1st Semester,E123L5,1
S468,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-004,1st Semester,D1235L,1
S487,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S490,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S556,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-001,1st Semester,A12L45,1
S564,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-005,1st Semester,E123L5,1
S567,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-004,1st Semester,D1235L,1
S572,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-006,1st Semester,F1234L,1
S573,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S581,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-006,1st Semester,F1234L,1
S611,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-005,1st Semester,E123L5,1
S616,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S620,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-003,1st Semester,C13L45,1
S621,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-005,1st Semester,E123L5,1
S622,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-003,1st Semester,C13L45,1
S649,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-003,1st Semester,C13L45,1
S653,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-003,1st Semester,C13L45,1
S659,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-002,1st Semester,B134L5,1
S668,NCSSM Durham,2023 - 2024,MA4042,MA4042 Calculus I,MA4042-005,1st Semester,E123L5,1
S003,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S007,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-008,2nd Semester,G12L34,1
S009,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-006,2nd Semester,F1234L,1
S013,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S014,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S015,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S016,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-008,2nd Semester,G12L34,1
S019,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S023,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S031,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S036,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S038,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-003,2nd Semester,C13L45,1
S039,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-004,2nd Semester,D1235L,1
S044,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S047,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S064,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-008,2nd Semester,G12L34,1
S069,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S070,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S073,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-003,2nd Semester,C13L45,1
S074,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-009,2nd Semester,A12L45,1
S075,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S076,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S094,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S098,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S099,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-008,2nd Semester,G12L34,1
S101,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S107,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-008,2nd Semester,G12L34,1
S111,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-004,2nd Semester,D1235L,1
S121,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-004,2nd Semester,D1235L,1
S125,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S129,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-009,2nd Semester,A12L45,1
S138,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-003,2nd Semester,C13L45,1
S140,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-006,2nd Semester,F1234L,1
S144,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,1st Semester,M12345,1
S149,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S150,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-006,2nd Semester,F1234L,1
S151,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-006,2nd Semester,F1234L,1
S152,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-006,2nd Semester,F1234L,1
S153,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-004,2nd Semester,D1235L,1
S160,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-006,2nd Semester,F1234L,1
S165,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S167,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S170,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-003,2nd Semester,C13L45,1
S175,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S176,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S177,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-008,2nd Semester,G12L34,1
S182,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-008,2nd Semester,G12L34,1
S185,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-009,2nd Semester,A12L45,1
S189,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S190,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-009,2nd Semester,A12L45,1
S191,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S194,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-006,2nd Semester,F1234L,1
S195,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-006,2nd Semester,F1234L,1
S200,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S205,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S208,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-008,2nd Semester,G12L34,1
S212,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-008,2nd Semester,G12L34,1
S213,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S216,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S218,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-003,2nd Semester,C13L45,1
S221,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-004,2nd Semester,D1235L,1
S222,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S224,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S225,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S234,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-004,2nd Semester,D1235L,1
S236,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-009,2nd Semester,A12L45,1
S242,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-003,2nd Semester,C13L45,1
S244,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S251,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S254,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S258,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S260,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S262,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-006,2nd Semester,F1234L,1
S266,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-006,2nd Semester,F1234L,1
S267,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-004,2nd Semester,D1235L,1
S268,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-009,2nd Semester,A12L45,1
S273,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S275,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-003,2nd Semester,C13L45,1
S276,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S279,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-008,2nd Semester,G12L34,1
S285,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S286,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-009,2nd Semester,A12L45,1
S287,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S290,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-007,2nd Semester,D1235L,1
S295,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S297,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S298,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-009,2nd Semester,A12L45,1
S300,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S301,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-008,2nd Semester,G12L34,1
S304,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S306,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S308,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S309,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-009,2nd Semester,A12L45,1
S319,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-003,2nd Semester,C13L45,1
S325,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S326,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-004,2nd Semester,D1235L,1
S327,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-006,2nd Semester,F1234L,1
S336,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S338,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S339,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-004,2nd Semester,D1235L,1
S343,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-009,2nd Semester,A12L45,1
S346,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S370,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S378,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S391,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S393,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-004,2nd Semester,D1235L,1
S403,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S405,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-003,2nd Semester,C13L45,1
S410,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-006,2nd Semester,F1234L,1
S422,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-003,2nd Semester,C13L45,1
S425,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S438,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-004,2nd Semester,D1235L,1
S443,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S446,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S453,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S468,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-003,2nd Semester,C13L45,1
S487,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-001,2nd Semester,A12L45,1
S490,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-003,2nd Semester,C13L45,1
S556,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S567,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S573,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S581,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S611,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-006,2nd Semester,F1234L,1
S616,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-004,2nd Semester,D1235L,1
S620,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-006,2nd Semester,F1234L,1
S621,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-003,2nd Semester,C13L45,1
S622,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S649,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-004,2nd Semester,D1235L,1
S653,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-002,2nd Semester,B134L5,1
S659,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-003,2nd Semester,C13L45,1
S668,NCSSM Durham,2023 - 2024,MA4044,MA4044 Calculus II with AP Exam Prep,MA4044-005,2nd Semester,E123L5,1
S001,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-001,1st Semester,G12L34,1
S005,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-009,2nd Semester,G12L34,1
S017,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-005,2nd Semester,D1235L,1
S025,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-005,2nd Semester,D1235L,1
S027,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-001,1st Semester,G12L34,1
S045,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-009,2nd Semester,G12L34,1
S049,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-003,2nd Semester,B134L5,1
S050,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-001,1st Semester,G12L34,1
S054,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-001,1st Semester,G12L34,1
S058,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-004,2nd Semester,C13L45,1
S060,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-001,1st Semester,G12L34,1
S066,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-004,2nd Semester,C13L45,1
S068,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-007,2nd Semester,F1234L,1
S072,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-008,2nd Semester,D1235L,1
S082,NCSSM Durham,2023 - 2024,MA4046,MA4046 Calculus II,MA4046-008,2nd Semester,D1235L,1
